Name,Title,_Artist1,_Artist2,_Artist3,_Artist4,_Artist5,url,Type,Lyric,Video,Christmas,Live,Remix,Cover,id,Start,End,Uploader,Duration
Pink Floyd - Another Brick In The Wall,Another Brick In The Wall,Pink Floyd,,,,,https://www.youtube.com/watch?v=5IpYOF4Hi6Q,Lyric,1,0,0,0,0,0,5IpYOF4Hi6Q,0.0,0.0,Piccologollum,229
Another Brick In The Wall With Lyrics,Another Brick In The Wall,Pink Floyd,,,,,https://www.youtube.com/watch?v=BN5Z28Dfl7o,Lyric,1,0,0,0,0,0,BN5Z28Dfl7o,0.0,0.0,Superfpsfreak,344
Pink Floyd - Comfortably Numb With Lyrics,Comfortably Numb,Pink Floyd,,,,,https://www.youtube.com/watch?v=XpqjEnRU6uM,Lyric,1,0,0,0,0,0,XpqjEnRU6uM,0.0,0.0,Prolyricguy,384
Pink Floyd - Coming Back To Life [Lyrics On Screen],Coming Back To Life,Pink Floyd,,,,,https://www.youtube.com/watch?v=Nhdwt-WGEmc,Lyric,1,0,0,0,0,0,Nhdwt-WGEmc,0.0,0.0,Renis Hyka,371
Fearless- Pink Floyd Lyrics,Fearless,Pink Floyd,,,,,https://www.youtube.com/watch?v=kAhbGzvB2gU,Lyric,1,0,0,0,0,0,kAhbGzvB2gU,0.0,0.0,Pinkfloydlyrics,368
Pink Floyd - Hey You (With Lyrics),Hey You,Pink Floyd,,,,,https://www.youtube.com/watch?v=ymgYEQgSqLI,Lyric,1,0,0,0,0,0,ymgYEQgSqLI,0.0,0.0,Alex,282
If - Pink Floyd (Lyrics),If,Pink Floyd,,,,,https://www.youtube.com/watch?v=aT-nS_ESpbM,Lyric,1,0,0,0,0,0,aT-nS_ESpbM,0.0,0.0,Weirdnproud117,270
Pink Floyd - Time (With Lyrics),Time,Pink Floyd,,,,,https://www.youtube.com/watch?v=A7pI96Osp9c,Lyric,1,0,0,0,0,0,A7pI96Osp9c,0.0,0.0,Rubén Vallejo,438
Pink Floyd-Wish You Were Here (Lyrics),Wish You Were Here,Pink Floyd,,,,,https://www.youtube.com/watch?v=1tGO1Y4FGpI,Lyric,1,0,0,0,0,0,1tGO1Y4FGpI,0.0,0.0,Zeppelinbigfan,318
Pirogov - Voyage Voyage (Original Mix),Voyage Voyage Mix,Pirogov,,,,,https://www.youtube.com/watch?v=Dj2Hw5E7PHo,Lyric,0,1,0,0,0,0,Dj2Hw5E7PHo,0.0,0.0,Vdj Smile Vip,337
Inna - Good Time (Feat. Pitbull) | Official Music Video,Good Time,Pitbull,Inna,Inna,,,https://www.youtube.com/watch?v=sEgXQJgYxoE,Video,0,1,0,0,0,0,sEgXQJgYxoE,0.0,0.0,Inna,215
Shakira - Rabiosa Feat  Pitbull Lyrics/Letra On Screen,Rabiosa,Pitbull,Shakira,,,,https://www.youtube.com/watch?v=Owt8I2zmjeg,Lyric,1,0,0,0,0,0,Owt8I2zmjeg,0.0,0.0,Gabriel Hazi,171
Shakira - Rabiosa (English Version) Ft. Pitbull,Rabiosa English Version,Pitbull,Shakira,,,,https://www.youtube.com/watch?v=a5irTX82olg,Lyric,1,0,0,0,0,0,a5irTX82olg,0.0,0.0,Shakiravevo,170
Pitbull - Timber Ft. Ke$Ha (Official Video),Timber,Pitbull,Ke$Ha,,,,https://www.youtube.com/watch?v=hHUbLv4ThOo,Video,0,1,0,0,0,0,hHUbLv4ThOo,0.0,12.0,Pitbullvevo,214
Pixie Lott - All About Tonight,All About Tonight,Pixie Lott,,,,,https://www.youtube.com/watch?v=swcULf1ATyU,Lyric,0,1,0,0,0,0,swcULf1ATyU,0.0,0.0,Pixielottvevo,193
Anton Powers & Pixie Lott - Baby (Official Music Video),Anton Powers Baby,Pixie Lott,,,,,https://www.youtube.com/watch?v=AyzvGyQAWWQ,Video,0,1,0,0,0,0,AyzvGyQAWWQ,0.0,0.0,3 Beat,200
Pixie Lott - Boys And Girls (With Lyrics) Hd,Boys And Girls,Pixie Lott,,,,,https://www.youtube.com/watch?v=mfTXV0BIXCs,Lyric,1,0,0,0,0,0,mfTXV0BIXCs,0.0,0.0,Xmileysmiley95,181
Pixie Lott - Boys And Girls,Boys And Girls,Pixie Lott,,,,,https://www.youtube.com/watch?v=T7y1MdlXclM,Lyric,0,1,0,0,0,0,T7y1MdlXclM,0.0,0.0,Pixielottvevo,197
Pixie Lott - Broken Arrow,Broken Arrow,Pixie Lott,,,,,https://www.youtube.com/watch?v=LVnvikQpEig,Lyric,0,1,0,0,0,0,LVnvikQpEig,0.0,0.0,Pixielottvevo,228
Pixie Lott - Cry Me Out - Official Video,Cry Me Out,Pixie Lott,,,,,https://www.youtube.com/watch?v=i0mMPOmtCXI,Video,0,1,0,0,0,0,i0mMPOmtCXI,0.0,0.0,Pixie Lott,233
Pixie Lott - Cry Me Out,Cry Me Out,Pixie Lott,,,,,https://www.youtube.com/watch?v=qsKnKB4nbls,Lyric,0,1,0,0,0,0,qsKnKB4nbls,0.0,0.0,Pixielottvevo,233
Pixie Lott - Everybody Hurts Sometimes (Lyrics),Everybody Hurts Sometimes,Pixie Lott,,,,,https://www.youtube.com/watch?v=-5zBCvqB1WQ,Lyric,1,0,0,0,0,0,-5zBCvqB1WQ,0.0,0.0,Icreamlve,247
Pixie Lott - Kiss The Stars,Kiss The Stars,Pixie Lott,,,,,https://www.youtube.com/watch?v=8s6duvbnC0A,Lyric,0,1,0,0,0,0,8s6duvbnC0A,0.0,0.0,Pixielottvevo,204
Pixie Lott - Landslide,Landslide,Pixie Lott,,,,,https://www.youtube.com/watch?v=jrJVo9lIxnc,Lyric,0,1,0,0,0,0,jrJVo9lIxnc,0.0,0.0,Pixie Lott,211
Pixie Lott - Mama Do,Mama Do,Pixie Lott,,,,,https://www.youtube.com/watch?v=81-eLoXKMaE,Lyric,1,0,0,0,0,0,81-eLoXKMaE,0.0,0.0,Mercuryrecordsuk,207
"Pixie Lott - Mama Do (Uh Oh, Uh Oh)",Mama Do Uh Oh Uh Oh,Pixie Lott,,,,,https://www.youtube.com/watch?v=RPV8c3Q4D8U,Lyric,1,0,0,0,0,0,RPV8c3Q4D8U,0.0,0.0,Pixielottvevo,207
Pixie Lott - Mama Do (Uh Oh Uh Oh) (Lyrics On Screen),Mama Do Uh Oh Uh Oh,Pixie Lott,,,,,https://www.youtube.com/watch?v=Nu7jnnDvreM,Lyric,1,0,0,0,0,0,Nu7jnnDvreM,0.0,0.0,Matty Dean,202
Pixie Lott - Nasty,Nasty,Pixie Lott,,,,,https://www.youtube.com/watch?v=F7POcRxmpHQ,Lyric,1,0,0,0,0,0,F7POcRxmpHQ,0.0,0.0,Pixielottvevo,173
Nasty Pixie Lott Lyrics,Nasty,Pixie Lott,,,,,https://www.youtube.com/watch?v=53aDgSUamTk,Lyric,1,0,0,0,0,0,53aDgSUamTk,0.0,0.0,Thelyricsguy,195
Pixie Lott - Turn It Up,Turn It Up,Pixie Lott,,,,,https://www.youtube.com/watch?v=OvRDJe5a51g,Lyric,0,1,0,0,0,0,OvRDJe5a51g,0.0,0.0,Pixielottvevo,204
Pixie Lott Ft. Pusha T - What Do You Take Me For Lyrics,What Do You Take Me For,Pixie Lott,Pusha T,,,,https://www.youtube.com/watch?v=e2JOVRWnVTQ,Lyric,1,0,0,0,0,0,e2JOVRWnVTQ,0.0,0.0,Maroon5Adam,180
Hey There Delilah Lyrics,Hey There Delilah,Plain White Ts,,,,,https://www.youtube.com/watch?v=y2xyq6vsL08,Lyric,1,0,0,0,0,0,y2xyq6vsL08,0.0,0.0,Ryespy1,217
Bts Erotic Shooting For Playboy,Erotic Shooting,Playboy,,,,,https://vimeo.com/385139103,Video,0,1,0,0,0,0,385139103,0.0,0.0,Slinky-Advphoto,216
"Portugal. The Man - ""Feel It Still"" (Lyric Video)",Feel It Still,Portugal The Man,,,,,https://www.youtube.com/watch?v=PdKKoOiEgqY,Lyric,1,0,0,0,0,0,PdKKoOiEgqY,0.0,0.0,Ronald Berari,163
Portugal. The Man - Live In The Moment (Pls&Ty Remix),Live In The Moment Pls Ty Remix,Portugal The Man,,Portugal,,,https://www.youtube.com/watch?v=DeETl8S_oxA,Lyric,1,0,0,0,1,0,DeETl8S_oxA,0.0,0.0,Trap Nation,174
Post Malone - I Fall Apart (Slander Remix),I Fall Apart Slander Remix,Post Malone,,,,,https://www.youtube.com/watch?v=rS9t176LxGM,Lyric,1,0,0,0,1,0,rS9t176LxGM,0.0,0.0,Trap Cosmos,275
Sam Feldt - Post Malone (Feat. Rani) [Official Music Video],Sam Feldt Rani,Post Malone,,,,,https://www.youtube.com/watch?v=TewoJFN61mI,Video,0,1,0,0,0,0,TewoJFN61mI,0.0,0.0,Spinnin' Records,175
"Post Malone, Swae Lee - Sunflower (Lyrics)",Sunflower,Post Malone,Swae Lee,,,,https://www.youtube.com/watch?v=Bfr9hk6dCGk,Lyric,1,0,0,0,0,0,Bfr9hk6dCGk,0.0,0.0,Playdate.,160
Post Malone & Swae Lee - Sunflower ( Cover By J.Fla ),Sunflower Cover,Post Malone,Swae Lee,J Fla,J Fla,,https://www.youtube.com/watch?v=z04VQcBbB3o,Lyric,1,0,0,0,0,1,z04VQcBbB3o,0.0,0.0,Jflamusic,161
"Prilly, Selva - Shooting Stars (Official Music Video)",Shooting Stars,Prilly,Selva,,,,https://www.youtube.com/watch?v=ILF3-AUiJ4Y,Video,0,1,0,0,0,0,ILF3-AUiJ4Y,0.0,0.0,Spinnin' Records,207
Prince Karma - Later Bitches,Later Bitches,Prince Karma,,,,,https://www.youtube.com/watch?v=z0dxfnr-HjY,Lyric,1,0,0,0,0,0,z0dxfnr-HjY,0.0,0.0,Netd Müzik,251
"Desi Girl - Official Video | Saahasam | Str, Lakshmi Menon | Prashanth, Nargis Fakhri | Thaman Ss",Desi Girl,Priyanka Chopra,,,,,https://www.youtube.com/watch?v=fIWNs-MrV2Y,Video,0,1,0,0,0,0,fIWNs-MrV2Y,0.0,0.0,Actor Prashanth,270
"Desi Girl Full Video - Dostana|John,Abhishek,Priyanka|Sunidhi Chauhan, Vishal Dadlani",Desi Girl,Priyanka Chopra,,,,,https://www.youtube.com/watch?v=wDIrpvH8MzE,Video,0,1,0,0,0,0,wDIrpvH8MzE,0.0,0.0,Sonymusicindiavevo,298
Priyanka Chopra - Exotic Ft. Pitbull,Exotic,Priyanka Chopra,Pitbull,,,,https://www.youtube.com/watch?v=sPhhZg9v9NU,Lyric,1,0,0,0,0,0,sPhhZg9v9NU,0.0,0.0,Priyankachopravevo,269
Priyanka Chopra -Exotic Ft. Pitbull [Hd] [Lyrics],Exotic,Priyanka Chopra,Pitbull,,,,https://www.youtube.com/watch?v=uR5XGivUbyE,Lyric,1,0,0,0,0,0,uR5XGivUbyE,0.0,0.0,Snaylyrics,266
Priyanka Chopra - I Can'T Make You Love Me (Official Video),I Can't Make You Love Me,Priyanka Chopra,,,,,https://www.youtube.com/watch?v=P4_fDMnpDls,Video,0,1,0,0,0,0,P4_fDMnpDls,0.0,0.0,Priyankachopravevo,232
Priyanka Chopra - In My City (Lyrics Hd) Ft. Will I Am,In My City,Priyanka Chopra,Will I Am,,,,https://www.youtube.com/watch?v=qKGtoQJrDEs,Lyric,1,0,0,0,0,0,qKGtoQJrDEs,0.0,0.0,Desisongsvideos,219
Priyanka Chopra - In My City (Official Video) Ft. Will.I.Am,In My City,Priyanka Chopra,Will I Am,,,,https://www.youtube.com/watch?v=Zjgq6-5uDtY,Video,0,1,0,0,0,0,Zjgq6-5uDtY,0.0,0.0,Priyankachopravevo,226
Puddle Of Mudd - She Hates Me Lyrics,She Hates Me,Puddle Of Mudd,,,,,https://www.youtube.com/watch?v=pEIoxBSBCsc,Lyric,1,0,0,0,0,0,pEIoxBSBCsc,0.0,0.0,Lostlove,217
Pulp - Common People Lyrics,Common People,Pulp,,,,,https://www.youtube.com/watch?v=swWYEXLa_lI,Lyric,1,0,0,0,0,0,swWYEXLa_lI,0.0,0.0,Ilovehorses335,254
Disco 2000 Lyrics - Pulp,Disco 2000,Pulp,,,,,https://www.youtube.com/watch?v=i_Tz7bh3rNM,Lyric,1,0,0,0,0,0,i_Tz7bh3rNM,0.0,0.0,Izzy Gem,273
Pulp - Do You Remember The First Time? Lyrics Hd,Do You Remember The First Time?,Pulp,,,,,https://www.youtube.com/watch?v=lFZd7JL5c2w,Lyric,1,0,0,0,0,0,lFZd7JL5c2w,0.0,0.0,Youpidou Channel,259
Pulp - Like A Friend (Lyrics),Like A Friend,Pulp,,,,,https://www.youtube.com/watch?v=tm1sKABBoto,Lyric,1,0,0,0,0,0,tm1sKABBoto,0.0,0.0,Cheyenne X,241
Pulp - This Is Hardcore (Hq) (Lyrics On-Screen),This Is Hardcore On,Pulp,,,,,https://www.youtube.com/watch?v=UzK-UmrxefY,Lyric,1,0,0,0,0,0,UzK-UmrxefY,0.0,0.0,Droic Antimorph,387
Another One Bites The Dust - Queen (Lyrics),Another One Bites The Dust,Queen,,,,,https://www.youtube.com/watch?v=jotlA1v8htQ,Lyric,1,0,0,0,0,0,jotlA1v8htQ,0.0,0.0,Marcus Acton-Bond,212
Queen - Bicycle Race (Lyrics),Bicycle Race,Queen,,,,,https://www.youtube.com/watch?v=gWJ8_B9BVxo,Lyric,1,0,0,0,0,0,gWJ8_B9BVxo,0.0,0.0,Fritzes007,184
Queen - Bohemian Rhapsody (With Lyrics),Bohemian Rhapsody,Queen,,,,,https://www.youtube.com/watch?v=axAtWjn3MfI,Lyric,1,0,0,0,0,0,axAtWjn3MfI,0.0,0.0,Emma Cassell,355
Queen Crazy Little Thing Called Love With Lyrics,Crazy Little Thing Called Love,Queen,,,,,https://www.youtube.com/watch?v=18sbJPKCo7Y,Lyric,1,0,0,0,0,0,18sbJPKCo7Y,0.0,0.0,Stijnboy01,174
Queen - Dont Stop Me Now (Lyrics).,Dont Stop Me Now,Queen,,,,,https://www.youtube.com/watch?v=KKny_ia8Fvo,Lyric,1,0,0,0,0,0,KKny_ia8Fvo,0.0,0.0,Pongaplayandsing,212
Queen Fat Bottomed Girls With Lyrics,Fat Bottomed Girls,Queen,,,,,https://www.youtube.com/watch?v=qBk8MnT-Tvk,Lyric,1,0,0,0,0,0,qBk8MnT-Tvk,0.0,0.0,Rockbigfan,260
Queen - Fat Bottomed Girls (Official Video),Fat Bottomed Girls,Queen,,,,,https://www.youtube.com/watch?v=VMnjF1O4eH0,Video,0,1,0,0,0,0,VMnjF1O4eH0,0.0,0.0,Queen Official,231
Queen - Flash'S Theme (Lyrics),Flash's Theme,Queen,,,,,https://www.youtube.com/watch?v=t5rWtZI-AB8,Lyric,1,0,0,0,0,0,t5rWtZI-AB8,0.0,0.0,Fritzes007,211
Queen - Friends Will Be Friends (Lyrics),Friends Will Be Friends,Queen,,,,,https://www.youtube.com/watch?v=DAQ4sJZ5IsU,Lyric,1,0,0,0,0,0,DAQ4sJZ5IsU,0.0,0.0,Fritzes007,246
Queen - Good Old-Fashioned Lover Boy (Lyrics),Good Old Fashioned Lover Boy,Queen,,,,,https://www.youtube.com/watch?v=iNuN6k8GE1c,Lyric,1,0,0,0,0,0,iNuN6k8GE1c,0.0,0.0,Fritzes007,176
Queen - Hammer To Fall (Lyrics),Hammer To Fall,Queen,,,,,https://www.youtube.com/watch?v=n9PCXVZto18,Lyric,1,0,0,0,0,0,n9PCXVZto18,0.0,0.0,Fritzes007,269
Queen - Headlong (Lyrics),Headlong,Queen,,,,,https://www.youtube.com/watch?v=wVb63JXVh1U,Lyric,1,0,0,0,0,0,wVb63JXVh1U,0.0,0.0,Fritzes007,278
Queen - I Want It All (Official Video),I Want It All,Queen,,,,,https://www.youtube.com/watch?v=hFDcoX7s6rE,Video,0,1,0,0,0,0,hFDcoX7s6rE,0.0,0.0,Queen Official,249
Queen - I Want It All (Lyrics),I Want It All,Queen,,,,,https://www.youtube.com/watch?v=Odkv4aE3pTI,Lyric,1,0,0,0,0,0,Odkv4aE3pTI,0.0,0.0,Thekillerqueenie,277
Queen - I Want To Break Free Lyrics,I Want To Break Free,Queen,,,,,https://www.youtube.com/watch?v=GBthBQ-cKJA,Lyric,1,0,0,0,0,0,GBthBQ-cKJA,0.0,0.0,Awesomelyricsofsongs,257
Queen - I Was Born To Love You Lyrics,I Was Born To Love You,Queen,,,,,https://www.youtube.com/watch?v=3AxUoE2k-IQ,Lyric,1,0,0,0,0,0,3AxUoE2k-IQ,0.0,0.0,Owen Madaeen,289
Queen - I'M Going Slightly Mad (Lyrics),I'm Going Slightly Mad,Queen,,,,,https://www.youtube.com/watch?v=hn4k6TE-C4Y,Lyric,1,0,0,0,0,0,hn4k6TE-C4Y,0.0,0.0,Fritzes007,252
Queen - Innuendo (Lyrics),Innuendo,Queen,,,,,https://www.youtube.com/watch?v=BaCLWt0EVUM,Lyric,1,0,0,0,0,0,BaCLWt0EVUM,0.0,0.0,Fritzes007,392
Queen - Is This The World We Created...? (Lyrics),Is This The World We Created ?,Queen,,,,,https://www.youtube.com/watch?v=tVKTcWp_W9k,Lyric,1,0,0,0,0,0,tVKTcWp_W9k,0.0,0.0,Fritzes007,139
Queen - It'S A Hard Life (Lyrics),It’s A Hard Life,Queen,,,,,https://www.youtube.com/watch?v=XgNzxqrngU8,Lyric,1,0,0,0,0,0,XgNzxqrngU8,0.0,0.0,Fritzes007,250
Queen - Jealousy (Lyrics),Jealousy,Queen,,,,,https://www.youtube.com/watch?v=t5ZGAeoEng8,Lyric,1,0,0,0,0,0,t5ZGAeoEng8,0.0,0.0,Fritzes007,194
Queen - Killer Queen (Lyrics),Killer Queen,Queen,,,,,https://www.youtube.com/watch?v=aSQwI3rDETk,Lyric,1,0,0,0,0,0,aSQwI3rDETk,0.0,0.0,Fritzes007,182
Queen - Love Of My Life (Lyrics),Love Of My Life,Queen,,,,,https://www.youtube.com/watch?v=p9woC3Mrq9w,Lyric,1,0,0,0,0,0,p9woC3Mrq9w,0.0,0.0,Fritzes007,219
Queen - One Year Of Love (Lyrics),One Year Of Love,Queen,,,,,https://www.youtube.com/watch?v=RG_kerFL6yE,Lyric,1,0,0,0,0,0,RG_kerFL6yE,0.0,0.0,Fritzes007,269
Queen - Play The Game (Lyrics),Play The Game,Queen,,,,,https://www.youtube.com/watch?v=Lr2iDWQSwsI,Lyric,1,0,0,0,0,0,Lr2iDWQSwsI,0.0,0.0,Fritzes007,214
Queen - Princes Of The Universe (Lyrics),Princes Of The Universe,Queen,,,,,https://www.youtube.com/watch?v=zZ1WyBGG_Vw,Lyric,1,0,0,0,0,0,zZ1WyBGG_Vw,0.0,0.0,Fritzes007,212
Queen - Radio Ga Ga (Official Lyric Video),Radio Ga Ga,Queen,,,,,https://www.youtube.com/watch?v=pMYCOYjIKrE,Lyric,1,0,0,0,0,0,pMYCOYjIKrE,0.0,0.0,Queen Official,347
Queens Of The Stoneage - Everybody Knows That You'Re Insane Lyrics,S Of The Stoneage Everybody Knows That You're Insane,Queen,,,,,https://www.youtube.com/watch?v=_7P7NI1JM7o,Lyric,1,0,0,0,0,0,_7P7NI1JM7o,0.0,0.0,Ralyn Parkhill,254
Queen - Sail Away Sweet Sister (To The Sister I Never Had) (Lyrics),Sail Away Sweet Sister To The Sister I Never Had,Queen,,,,,https://www.youtube.com/watch?v=LQxXgmnS_yM,Lyric,1,0,0,0,0,0,LQxXgmnS_yM,0.0,0.0,Fritzes007,213
Queen - Somebody To Love (Official Video),Somebody To Love,Queen,,,,,https://www.youtube.com/watch?v=kijpcUv-b8M,Video,0,1,0,0,0,0,kijpcUv-b8M,0.0,0.0,Queen Official,310
Queen - Somebody To Love (Lyrics),Somebody To Love,Queen,,,,,https://www.youtube.com/watch?v=zj69iA_goIk,Lyric,1,0,0,0,0,0,zj69iA_goIk,0.0,0.0,Pongaplayandsing,298
Queen - Spread Your Wings (Lyrics),Spread Your Wings,Queen,,,,,https://www.youtube.com/watch?v=ZvNQ3WJs_BM,Lyric,1,0,0,0,0,0,ZvNQ3WJs_BM,0.0,0.0,Fritzes007,275
Queen - The Miracle (Lyrics),The Miracle,Queen,,,,,https://www.youtube.com/watch?v=K80HN7rInvw,Lyric,1,0,0,0,0,0,K80HN7rInvw,0.0,0.0,Fritzes007,295
Queen - The Show Must Go On (Lyrics),The Show Must Go On,Queen,,,,,https://www.youtube.com/watch?v=fBOvOatPqnY,Lyric,1,0,0,0,0,0,fBOvOatPqnY,0.0,0.0,Fritzes007,268
Queen - These Are The Days Of Our Lives (Lyrics),These Are The Days Of Our Lives,Queen,,,,,https://www.youtube.com/watch?v=LukqdKFfXl4,Lyric,1,0,0,0,0,0,LukqdKFfXl4,0.0,0.0,Electromen,247
Queen - These Are The Days Of Our Lives (Official Video),These Are The Days Of Our Lives,Queen,,,,,https://www.youtube.com/watch?v=oB4K0scMysc,Video,0,1,0,0,0,0,oB4K0scMysc,0.0,0.0,Queen Official,252
Queen - Tie Your Mother Down (Lyrics),Tie Your Mother Down,Queen,,,,,https://www.youtube.com/watch?v=QGDGwDnJvps,Lyric,1,0,0,0,0,0,QGDGwDnJvps,0.0,0.0,Fritzes007,288
Queen - Too Much Love Will Kill You (Lyrics),Too Much Love Will Kill You,Queen,,,,,https://www.youtube.com/watch?v=IL9h1SD_2FA,Lyric,1,0,0,0,0,0,IL9h1SD_2FA,0.0,0.0,Fritzes007,260
Queen - Under Pressure (Lyrics),Under Pressure,Queen,,,,,https://www.youtube.com/watch?v=BWdLt3Afjrg,Lyric,1,0,0,0,0,0,BWdLt3Afjrg,0.0,0.0,Fritzes007,249
Queen - We Are The Champions Lyrics,We Are The Champions,Queen,,,,,https://www.youtube.com/watch?v=O71fetlkCZo,Lyric,1,0,0,0,0,0,O71fetlkCZo,0.0,0.0,Aughrisbuzz,186
We Will Rock You - Queen- Lyrics,We Will Rock You,Queen,,,,,https://www.youtube.com/watch?v=onJQ1dpsAF8,Lyric,1,0,0,0,0,0,onJQ1dpsAF8,0.0,0.0,Jenny Sørflaten,128
Queen - Who Wants To Live Forever (Lyrics),Who Wants To Live Forever,Queen,,,,,https://www.youtube.com/watch?v=_TsOPjZEF6E,Lyric,1,0,0,0,0,0,_TsOPjZEF6E,0.0,0.0,Fritzes007,317
Queen - You Take My Breath Away (Lyrics),You Take My Breath Away,Queen,,,,,https://www.youtube.com/watch?v=g_1omWwSrFU,Lyric,1,0,0,0,0,0,g_1omWwSrFU,0.0,0.0,Fritzes007,309
Queens Of The Stone Age - First It Giveth - Lyrics (Hq),First It Giveth,Queens Of The Stone Age,,,,,https://www.youtube.com/watch?v=qwDEI34W_eA,Lyric,1,0,0,0,0,0,qwDEI34W_eA,0.0,0.0,Emily Watkins,201
Queens Of The Stone Age - Go With The Flow | Lyrics!,Go With The Flow,Queens Of The Stone Age,,,,,https://www.youtube.com/watch?v=UUrAe5ZTCFA,Lyric,1,0,0,0,0,0,UUrAe5ZTCFA,0.0,0.0,Bunitnation,187
Queens Of The Stone Age - I Sat By The Ocean (Lyrics Video),I Sat By The Ocean,Queens Of The Stone Age,,,,,https://www.youtube.com/watch?v=ZPiOfk9BGD8,Lyric,1,0,0,0,0,0,ZPiOfk9BGD8,0.0,0.0,Tom,256
Queens Of The Stone Age - In My Head Lyrics,In My Head,Queens Of The Stone Age,,,,,https://www.youtube.com/watch?v=firQic9NxiI,Lyric,1,0,0,0,0,0,firQic9NxiI,0.0,0.0,Blackshiep,235
Queens Of The Stone Age – Like A Drug (With Lyrics),Like A Drug,Queens Of The Stone Age,,,,,https://www.youtube.com/watch?v=YWja4AZjqnY,Lyric,1,0,0,0,0,0,YWja4AZjqnY,0.0,0.0,Jim Geo,196
Queens Of The  Stone Age Little Sister Lyrics,Little Sister,Queens Of The Stone Age,,,,,https://www.youtube.com/watch?v=w7_CDanzxys,Lyric,1,0,0,0,0,0,w7_CDanzxys,0.0,0.0,Santoy Mosh,175
No One Knows,No One Knows,Queens Of The Stone Age,,,,,https://www.youtube.com/watch?v=xez7wGxROUU,Lyric,1,0,0,0,0,0,xez7wGxROUU,0.0,0.0,Queens Of The Stone Age - Topic,254
Its The End Of The World By R.E.M Lyrics,Its The End Of The World,R E M,,,,,https://www.youtube.com/watch?v=JsxavPANO8s,Lyric,1,0,0,0,0,0,JsxavPANO8s,0.0,0.0,Rob Williams,251
R.E.M. - Losing My Religion (Lyrics),Losing My Religion,R E M,,,,,https://www.youtube.com/watch?v=u036M7p6-ak,Lyric,1,0,0,0,0,0,u036M7p6-ak,0.0,0.0,Xxxxxtotallyscenexxx,269
R.I.O. Feat. Nicco - Party Shaker (Official Video Hd),Party Shaker,R I O Nicco,,,,,https://www.youtube.com/watch?v=8sPj0Ic8KQ8,Video,0,1,0,0,0,0,8sPj0Ic8KQ8,0.0,0.0,Kontor.Tv,211
R3Hab X Moti - Up All Night Ft. Fiora (Official Video),X Up All Night Fiora,R3Hab,Moti,,,,https://www.youtube.com/watch?v=MeaLc5gIuYw,Video,0,1,0,0,0,0,MeaLc5gIuYw,0.0,0.0,R3Hab,165
Fight Song - Rachel Platten (Lyrics),Fight Song,Rachel Platten,,,,,https://www.youtube.com/watch?v=EZxO7Uy2E-g,Lyric,1,0,0,0,0,0,EZxO7Uy2E-g,0.0,0.0,Dopelyrics,211
"Calvin Harris, Rag'N'Bone Man - Giant (Lyrics)",Giant,Rag'N'Bone Man,Calvin Harris,,,,https://www.youtube.com/watch?v=1xoap1yv2SA,Lyric,1,0,0,0,0,0,1xoap1yv2SA,0.0,0.0,Mrcl Songs,230
Rag'N'Bone Man - Human Lyrics,Human,Rag'N'Bone Man,,,,,https://www.youtube.com/watch?v=RpimiNvcRC4,Lyric,1,0,0,0,0,0,RpimiNvcRC4,0.0,0.0,Lyrics Worldwide,199
Machine Gun Kelly - Killing In The Name (Rage Against The Machine Cover),Killing In The Name Cover,Rage Against The Machine,Machine Gun Kelly,,,,https://www.youtube.com/watch?v=vBTQFByJWiE,Lyric,1,0,0,0,0,1,vBTQFByJWiE,0.0,0.0,Machine Gun Kelly,228
Blitzkrieg Bop Ramones Lyrics,Blitzkrieg Bop,Ramones,,,,,https://www.youtube.com/watch?v=HvOleioAp34,Lyric,1,0,0,0,0,0,HvOleioAp34,0.0,0.0,Megajoeyramone,135
Calm Before The Storm With Lyrics,Calm Before The Storm,Random,,,,,https://www.youtube.com/watch?v=dHnWmn6VXao,Lyric,1,0,0,0,0,0,dHnWmn6VXao,0.0,0.0,Freedomformusic,268
Red Hot Chili Peppers - Californication [Official Music Video],Californication,Red Hot Chili Peppers,,,,,https://www.youtube.com/watch?v=YlUKcNNmywk,Video,0,1,0,0,0,0,YlUKcNNmywk,0.0,0.0,Red Hot Chili Peppers,321
"""Californication"" - Red Hot Chili Peppers (Cover By First To Eleven)",Californication Cover,Red Hot Chili Peppers,First To Eleven,First To Eleven,,,https://www.youtube.com/watch?v=f1iW734wGns,Lyric,1,0,0,0,0,1,f1iW734wGns,0.0,0.0,First To Eleven,344
Red Hot Chili Peppers - Can'T Stop (Lyrics),Can't Stop,Red Hot Chili Peppers,,,,,https://www.youtube.com/watch?v=B4jSt0ne1ck,Lyric,1,0,0,0,0,0,B4jSt0ne1ck,0.0,0.0,Chili World,275
Red Hot Chili Peppers - Dani California Lyrics),Dani California,Red Hot Chili Peppers,,,,,https://www.youtube.com/watch?v=QZmM4YeSu8g,Lyric,1,0,0,0,0,0,QZmM4YeSu8g,0.0,0.0,Chili World,282
Red Hot Chili Peppers - Give It Away (Lyrics),Give It Away,Red Hot Chili Peppers,,,,,https://www.youtube.com/watch?v=exCEcmLw-Hc,Lyric,1,0,0,0,0,0,exCEcmLw-Hc,0.0,0.0,Chili World,288
